Filename,Very Low,Low,Medium,High,Very High,Nil,Very Low_Area,Low_Area,Medium_Area,High_Area,Very High_Area,Nil_Area
Pigeonpea_STATE_MIZORAM_ZZ_Drought,0,825,750,600,25,0,0,66359.055,48526.582,64672.418,6683.4624,0
Pigeonpea_STATE_MIZORAM_ZZ_Excess rainfall,0,100,650,350,1075,0,0,5825.6978,41428.73,17904.086,120270.88,0
Pigeonpea_STATE_MIZORAM_ZZ_Flood,250,0,0,0,0,1950,28958.89,0,0,0,0,157282.62
Pigeonpea_STATE_MIZORAM_ZZ_Number of dry spells,1100,0,0,0,0,1100,100630.29,0,0,0,0,85611.22
Pigeonpea_STATE_NAGALAND_ZZ_Delayed monsoon,5900,7700,650,0,0,0,767811.6,1222005.8,75719.125,0,0,0
Pigeonpea_STATE_NAGALAND_ZZ_Drought,375,9650,3625,675,0,0,79596.66,1403541.6,510977.84,82999.25,0,0
Pigeonpea_STATE_NAGALAND_ZZ_Excess rainfall,3225,6275,3025,1700,75,0,396147.6,830089.1,599550.1,244023.34,6918.591,0
Pigeonpea_STATE_NAGALAND_ZZ_Flood,6450,0,0,0,0,7875,920685.1,0,0,0,0,1156430.2
Pigeonpea_STATE_NAGALAND_ZZ_Number of dry spells,11475,0,0,0,0,2850,1617203.5,0,0,0,0,459911.78
Pigeonpea_STATE_NORTH CENTRAL PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH CENTRAL PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH CENTRAL PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH CENTRAL PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH CENTRAL PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH WESTERN PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH WESTERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH WESTERN PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH WESTERN PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTH WESTERN PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTHERN PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTHERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTHERN PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTHERN PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_NORTHERN PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_ODISHA_ZZ_Delayed monsoon,775,750,200,0,0,0,272232.62,209827.12,71358.7,0,0,0
Pigeonpea_STATE_ODISHA_ZZ_Drought,175,800,625,300,0,0,44611.13,234370.95,281204.6,96363.54,0,0
Pigeonpea_STATE_ODISHA_ZZ_Excess rainfall,525,1125,250,0,0,0,217289.08,360252,79009.11,0,0,0
Pigeonpea_STATE_ODISHA_ZZ_Flood,0,0,0,0,0,1900,0,0,0,0,0,656550.25
Pigeonpea_STATE_ODISHA_ZZ_Number of dry spells,1100,0,0,0,0,800,372451.22,0,0,0,0,284099
Pigeonpea_STATE_PUDUCHERRY_ZZ_Delayed monsoon,0,25,0,0,0,0,0,38557.516,0,0,0,0
Pigeonpea_STATE_PUDUCHERRY_ZZ_Drought,0,0,0,25,0,0,0,0,0,38557.516,0,0
Pigeonpea_STATE_PUDUCHERRY_ZZ_Excess rainfall,25,0,0,0,0,0,38557.516,0,0,0,0,0
Pigeonpea_STATE_PUDUCHERRY_ZZ_Flood,0,0,0,0,0,25,0,0,0,0,0,38557.516
Pigeonpea_STATE_PUDUCHERRY_ZZ_Number of dry spells,25,0,0,0,0,0,38557.516,0,0,0,0,0
Pigeonpea_STATE_PUNJAB (PK)_ZZ_Delayed monsoon,75,0,0,0,0,0,49714.176,0,0,0,0,0
Pigeonpea_STATE_PUNJAB (PK)_ZZ_Drought,0,25,0,50,0,0,0,18312.572,0,31401.604,0,0
Pigeonpea_STATE_PUNJAB (PK)_ZZ_Excess rainfall,75,0,0,0,0,0,49714.176,0,0,0,0,0
Pigeonpea_STATE_PUNJAB (PK)_ZZ_Flood,25,0,0,0,0,50,18312.572,0,0,0,0,31401.604
Pigeonpea_STATE_PUNJAB (PK)_ZZ_Number of dry spells,0,0,75,0,0,0,0,0,49714.176,0,0,0
Pigeonpea_STATE_PUNJAB_ZZ_Delayed monsoon,11600,650,200,0,0,0,8129910,317256.75,124210.39,0,0,0
Pigeonpea_STATE_PUNJAB_ZZ_Drought,150,4050,3950,5950,4675,0,118661.414,2343137,2451760.2,4103139,4092188.5,0
Pigeonpea_STATE_PUNJAB_ZZ_Excess rainfall,17475,1250,50,0,0,0,11957788,1133303.6,17794.764,0,0,0
Pigeonpea_STATE_PUNJAB_ZZ_Flood,2225,0,0,0,0,16550,1351239.8,0,0,0,0,11757647
Pigeonpea_STATE_PUNJAB_ZZ_Number of dry spells,0,25,15700,3050,0,0,0,14142.935,11512062,1582681.1,0,0
Pigeonpea_STATE_RAJASTHAN_ZZ_Delayed monsoon,10475,0,0,0,0,0,4534664,0,0,0,0,0
Pigeonpea_STATE_RAJASTHAN_ZZ_Drought,6400,11275,4800,2775,0,0,2162555.5,4099367.8,2240843,1758132.1,0,0
Pigeonpea_STATE_RAJASTHAN_ZZ_Excess rainfall,12600,7900,3575,825,350,0,5283236,3043783.8,1623017.5,203144.75,107717.07,0
Pigeonpea_STATE_RAJASTHAN_ZZ_Flood,575,0,0,0,0,24675,231418.77,0,0,0,0,10029480
Pigeonpea_STATE_RAJASTHAN_ZZ_Number of dry spells,0,16375,8875,0,0,0,0,7391860.5,2869038,0,0,0
Pigeonpea_STATE_SABARAGAMUWA PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SABARAGAMUWA PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SABARAGAMUWA PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SABARAGAMUWA PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SABARAGAMUWA PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SIKKIM_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SIKKIM_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SIKKIM_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SIKKIM_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SIKKIM_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SINDH_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SINDH_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SINDH_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SINDH_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SINDH_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SOUTHERN PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SOUTHERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SOUTHERN PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SOUTHERN PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_SOUTHERN PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_TAMIL NADU_ZZ_Delayed monsoon,32150,10500,625,0,0,0,19712216,6850027,411177.66,0,0,0
Pigeonpea_STATE_TAMIL NADU_ZZ_Drought,6825,38900,13175,5475,75,0,3434035,23422652,8145289,3602888.5,67508.97,0
Pigeonpea_STATE_TAMIL NADU_ZZ_Excess rainfall,44925,2975,150,0,0,16400,26476790,2040755.8,137725.47,0,0,10017100
Pigeonpea_STATE_TAMIL NADU_ZZ_Flood,1375,0,0,0,0,63075,1098497.8,0,0,0,0,37573870
Pigeonpea_STATE_TAMIL NADU_ZZ_Number of dry spells,47575,7775,8100,1000,0,0,28459564,4593582,5212640.5,406586.44,0,0
Pigeonpea_STATE_TELANGANA_ZZ_Delayed monsoon,11025,19700,7425,125,0,0,3819509.2,7306305,2585977.2,43078.973,0,0
Pigeonpea_STATE_TELANGANA_ZZ_Drought,425,21675,25225,15050,800,0,140175.11,8129742,9344704,5622378,352484.53,0
Pigeonpea_STATE_TELANGANA_ZZ_Excess rainfall,54075,8750,325,25,0,0,21129048,2409886,47906.34,2642.945,0,0
Pigeonpea_STATE_TELANGANA_ZZ_Flood,1600,0,0,0,0,61575,622197.6,0,0,0,0,22967286
Pigeonpea_STATE_TELANGANA_ZZ_Number of dry spells,61975,125,0,0,0,1075,23223468,46453.445,0,0,0,319561.34
Pigeonpea_STATE_TRIPURA_ZZ_Delayed monsoon,6375,2225,0,0,0,0,3109458,1080612.2,0,0,0,0
Pigeonpea_STATE_TRIPURA_ZZ_Drought,100,3175,2725,2575,150,0,44267.742,1669785,1230812.1,1262340.4,59205.65,0
Pigeonpea_STATE_TRIPURA_ZZ_Excess rainfall,0,0,0,525,8150,0,0,0,0,663289.44,3577833,0
Pigeonpea_STATE_TRIPURA_ZZ_Flood,5200,0,0,0,0,3525,2502215.8,0,0,0,0,1764195
Pigeonpea_STATE_TRIPURA_ZZ_Number of dry spells,1825,0,0,0,0,6900,753299.75,0,0,0,0,3513111
Pigeonpea_STATE_UTTAR PRADESH_ZZ_Delayed monsoon,87050,16300,2050,400,0,0,106570860,22067824,2685498.5,431788.2,0,0
Pigeonpea_STATE_UTTAR PRADESH_ZZ_Drought,3375,48150,52650,58350,3425,0,3297841.2,62695900,63275004,61966710,2748271,0
Pigeonpea_STATE_UTTAR PRADESH_ZZ_Excess rainfall,88625,51775,18525,6275,750,0,92658780,67600610,26355688,6895817,472826.44,0
Pigeonpea_STATE_UTTAR PRADESH_ZZ_Flood,23425,0,0,0,0,142525,25217308,0,0,0,0,168766430
Pigeonpea_STATE_UTTAR PRADESH_ZZ_Number of dry spells,111325,53750,875,0,0,0,136147650,56877896,958192.94,0,0,0
Pigeonpea_STATE_UTTARAKHAND_ZZ_Delayed monsoon,6200,3375,125,0,0,0,2095256.8,760432.5,16446.977,0,0,0
Pigeonpea_STATE_UTTARAKHAND_ZZ_Drought,0,1275,1925,2750,3875,0,0,437080.84,360614.47,786589.25,1319836,0
Pigeonpea_STATE_UTTARAKHAND_ZZ_Excess rainfall,100,1700,4150,2400,1475,0,42237.047,592293.4,915945.75,580190.1,773454.5,0
Pigeonpea_STATE_UTTARAKHAND_ZZ_Flood,475,0,0,0,0,9350,95461.25,0,0,0,0,2808659.2
Pigeonpea_STATE_UTTARAKHAND_ZZ_Number of dry spells,25,5850,3775,175,0,0,5605.4897,1950738.2,934325.6,13451.058,0,0
Pigeonpea_STATE_UVA PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_UVA PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_UVA PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_UVA PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_UVA PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_WEST BENGAL_ZZ_Delayed monsoon,9050,925,650,25,0,0,10461613,626824.2,395980.62,13552.292,0,0
Pigeonpea_STATE_WEST BENGAL_ZZ_Drought,100,4650,5550,3050,25,0,41838.227,4156130.5,5843580.5,3429294.2,27441.664,0
Pigeonpea_STATE_WEST BENGAL_ZZ_Excess rainfall,10950,1550,175,25,625,0,11347292,1655490.9,49530.047,15797.57,399633.1,0
Pigeonpea_STATE_WEST BENGAL_ZZ_Flood,3450,0,0,0,0,9925,4557356.5,0,0,0,0,8940929
Pigeonpea_STATE_WEST BENGAL_ZZ_Number of dry spells,2850,0,0,0,0,10525,3327295,0,0,0,0,10170991
Pigeonpea_STATE_WESTERN PROVINCE_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_WESTERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_WESTERN PROVINCE_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_WESTERN PROVINCE_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_STATE_WESTERN PROVINCE_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_SudurpaschimDIV_ZZ_Delayed monsoon,850,925,25,0,0,0,163875.88,172589.25,4446.3154,0,0,0
Pigeonpea_SudurpaschimDIV_ZZ_Drought,725,950,25,225,0,0,137357.78,185186.11,6615.019,42340.59,0,0
Pigeonpea_SudurpaschimDIV_ZZ_Excess rainfall,0,600,600,400,325,0,0,105806.21,100536.66,90890.63,74265.984,0
Pigeonpea_SudurpaschimDIV_ZZ_Flood,25,0,0,0,0,1900,2771.6304,0,0,0,0,368727.88
Pigeonpea_SudurpaschimDIV_ZZ_Number of dry spells,275,1475,175,0,0,0,50546.773,291442.6,29510.1,0,0,0
Pigeonpea_SylhetDIV_ZZ_Delayed monsoon,125,75,0,0,0,0,151386.28,54486.254,0,0,0,0
Pigeonpea_SylhetDIV_ZZ_Drought,0,200,75,50,0,0,0,206424.2,91807.516,38669.63,0,0
Pigeonpea_SylhetDIV_ZZ_Excess rainfall,0,0,0,0,325,0,0,0,0,0,336901.34,0
Pigeonpea_SylhetDIV_ZZ_Flood,250,0,0,0,0,75,282415.1,0,0,0,0,54486.254
Pigeonpea_SylhetDIV_ZZ_Number of dry spells,0,0,0,0,0,325,0,0,0,0,0,336901.34
Pigeonpea_TAKHAR_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_TAKHAR_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_TAKHAR_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_TAKHAR_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_TAKHAR_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_ZABUL_ZZ_Delayed monsoon,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_ZABUL_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_ZABUL_ZZ_Excess rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_ZABUL_ZZ_Flood,0,0,0,0,0,0,0,0,0,0,0,0
Pigeonpea_ZABUL_ZZ_Number of dry spells,0,0,0,0,0,0,0,0,0,0,0,0
Potato_Afghanistan_ZZ_Cold stress,0,0,0,0,83175,0,0,0,0,0,15242308,0
Potato_Afghanistan_ZZ_Days of frost,0,0,200,1450,81525,0,0,0,1886.0486,31005.744,15209416,0
Potato_Afghanistan_ZZ_Drought,86200,0,0,0,0,0,16217966,0,0,0,0,0
Potato_Afghanistan_ZZ_High humidity and temperature for blight,2800,400,250,50,750,78925,404109.66,53385.38,24247.959,4671.965,83535.32,14672358
Potato_Afghanistan_ZZ_Low temperature induced tuberization failure,0,0,0,0,83175,0,0,0,0,0,15242308,0
Potato_Afghanistan_ZZ_Untimely rainfall,16225,1700,175,100,100,64875,3076075.5,113072.26,8522.789,3053.418,5337.833,12036247
Potato_BADAKHSHAN_ZZ_Cold stress,0,0,0,0,8125,0,0,0,0,0,1524740.9,0
Potato_BADAKHSHAN_ZZ_Days of frost,0,0,0,0,8125,0,0,0,0,0,1524740.9,0
Potato_BADAKHSHAN_ZZ_Drought,8125,0,0,0,0,0,1527503.1,0,0,0,0,0
Potato_BADAKHSHAN_ZZ_High humidity and temperature for blight,1250,75,0,0,0,6800,161323.75,8825.525,0,0,0,1354591.6
Potato_BADAKHSHAN_ZZ_Low temperature induced tuberization failure,0,0,0,0,8125,0,0,0,0,0,1524740.9,0
Potato_BADAKHSHAN_ZZ_Untimely rainfall,700,0,0,0,0,7425,170594.92,0,0,0,0,1354146
Potato_BADGHIS_ZZ_Cold stress,0,0,0,0,7375,0,0,0,0,0,949717.56,0
Potato_BADGHIS_ZZ_Days of frost,0,0,0,0,7375,0,0,0,0,0,949717.56,0
Potato_BADGHIS_ZZ_Drought,7400,0,0,0,0,0,950928.9,0,0,0,0,0
Potato_BADGHIS_ZZ_High humidity and temperature for blight,0,0,0,0,0,7375,0,0,0,0,0,949717.56
Potato_BADGHIS_ZZ_Low temperature induced tuberization failure,0,0,0,0,7375,0,0,0,0,0,949717.56,0
Potato_BADGHIS_ZZ_Untimely rainfall,3425,175,0,0,0,3775,493966.7,10440.6,0,0,0,445310.25
Potato_BAGHLAN_ZZ_Cold stress,0,0,0,0,5750,0,0,0,0,0,1186814.4,0
Potato_BAGHLAN_ZZ_Days of frost,0,0,0,0,5750,0,0,0,0,0,1186814.4,0
Potato_BAGHLAN_ZZ_Drought,5750,0,0,0,0,0,1186814.4,0,0,0,0,0
Potato_BAGHLAN_ZZ_High humidity and temperature for blight,0,0,0,0,0,5750,0,0,0,0,0,1186814.4
Potato_BAGHLAN_ZZ_Low temperature induced tuberization failure,0,0,0,0,5750,0,0,0,0,0,1186814.4,0
Potato_BAGHLAN_ZZ_Untimely rainfall,1750,50,25,100,25,3800,316823.72,3278.936,901.01227,3053.418,724.7194,862032.5
Potato_BagmatiDIV_ZZ_Cold stress,2500,625,475,575,8475,275,437851.84,94488.875,103703.89,154443.56,1710312.5,86880.664
Potato_BagmatiDIV_ZZ_Days of frost,6450,1050,750,575,1600,2500,1502217,208037.3,136309.9,91650.33,170368.47,479098.3
Potato_BagmatiDIV_ZZ_Drought,12925,0,0,0,0,0,2587681.2,0,0,0,0,0
Potato_BagmatiDIV_ZZ_High humidity and temperature for blight,4125,0,0,0,0,8800,785360.06,0,0,0,0,1802321.2
Potato_BagmatiDIV_ZZ_Low temperature induced tuberization failure,0,0,575,875,11475,0,0,0,202743.83,152250.66,2232687,0
Potato_BagmatiDIV_ZZ_Untimely rainfall,0,0,0,0,0,12925,0,0,0,0,0,2587681.2
Potato_BALKH_ZZ_Cold stress,0,0,0,0,10600,0,0,0,0,0,1695656.5,0
Potato_BALKH_ZZ_Days of frost,0,0,0,0,10600,0,0,0,0,0,1695656.5,0
Potato_BALKH_ZZ_Drought,10900,0,0,0,0,0,1709154.5,0,0,0,0,0
Potato_BALKH_ZZ_High humidity and temperature for blight,0,0,0,0,0,10600,0,0,0,0,0,1695656.5
Potato_BALKH_ZZ_Low temperature induced tuberization failure,0,0,0,0,10600,0,0,0,0,0,1695656.5,0
Potato_BALKH_ZZ_Untimely rainfall,1425,625,75,0,75,8400,233641.38,46652.06,4049.12,0,4613.114,1406700.8
Potato_BAMYAN_ZZ_Cold stress,0,0,0,0,3050,0,0,0,0,0,190643.5,0
Potato_BAMYAN_ZZ_Days of frost,0,0,0,0,3050,0,0,0,0,0,190643.5,0
Potato_BAMYAN_ZZ_Drought,3050,0,0,0,0,0,190643.5,0,0,0,0,0
Potato_BAMYAN_ZZ_High humidity and temperature for blight,475,125,75,0,250,2125,15238.787,4716.959,2066.5786,0,12326.931,156294.27
Potato_BAMYAN_ZZ_Low temperature induced tuberization failure,0,0,0,0,3050,0,0,0,0,0,190643.5,0
Potato_BAMYAN_ZZ_Untimely rainfall,1175,400,25,0,0,1450,38726.52,18846.654,965.8757,0,0,132104.44
Potato_Bangladesh_ZZ_Cold stress,525,0,0,0,0,97625,488540.9,0,0,0,0,124159550
Potato_Bangladesh_ZZ_Days of frost,0,0,0,0,0,98150,0,0,0,0,0,124648100
Potato_Bangladesh_ZZ_Drought,93800,0,0,0,0,0,120543730,0,0,0,0,0
Potato_Bangladesh_ZZ_High humidity and temperature for blight,1150,0,0,0,0,97000,1333717.5,0,0,0,0,123314380
Potato_Bangladesh_ZZ_Low temperature induced tuberization failure,75050,17700,1625,100,0,3675,97053130,21604270,1463404,4842.376,0,4522456
Potato_Bangladesh_ZZ_Untimely rainfall,13350,1850,25,0,0,82925,12281454,2040506.8,29658.854,0,0,110296480
Potato_BarisalDIV_ZZ_Cold stress,0,0,0,0,0,5800,0,0,0,0,0,6542574
Potato_BarisalDIV_ZZ_Days of frost,0,0,0,0,0,5800,0,0,0,0,0,6542574
Potato_BarisalDIV_ZZ_Drought,7025,0,0,0,0,0,7869452,0,0,0,0,0
Potato_BarisalDIV_ZZ_High humidity and temperature for blight,0,0,0,0,0,5800,0,0,0,0,0,6542574
Potato_BarisalDIV_ZZ_Low temperature induced tuberization failure,4650,0,0,0,0,1150,5250866,0,0,0,0,1291708.1
Potato_BarisalDIV_ZZ_Untimely rainfall,2100,1175,0,0,0,2525,2219766.2,1316867.5,0,0,0,3005940
Potato_Bhutan_ZZ_Cold stress,875,200,100,100,4200,125,132884.16,17067.822,7913.051,10199.924,240002.6,32067.04
Potato_Bhutan_ZZ_Days of frost,1325,300,275,100,2850,750,106968.51,17005.871,12188.011,3630.6055,167061.58,133280.03
Potato_Bhutan_ZZ_Drought,5600,0,0,0,0,0,440134.56,0,0,0,0,0
Potato_Bhutan_ZZ_High humidity and temperature for blight,0,0,0,0,0,5600,0,0,0,0,0,440134.56
Potato_Bhutan_ZZ_Low temperature induced tuberization failure,0,0,25,100,5475,0,0,0,11911.979,32546.508,395676.1,0
Potato_Bhutan_ZZ_Untimely rainfall,0,0,0,0,0,5600,0,0,0,0,0,440134.56
Potato_ChittagongDIV_ZZ_Cold stress,50,0,0,0,0,17700,2289.5068,0,0,0,0,21611688
Potato_ChittagongDIV_ZZ_Days of frost,0,0,0,0,0,17750,0,0,0,0,0,21613976
Potato_ChittagongDIV_ZZ_Drought,16300,0,0,0,0,0,21616454,0,0,0,0,0
Potato_ChittagongDIV_ZZ_High humidity and temperature for blight,0,0,0,0,0,17750,0,0,0,0,0,21613976
Potato_ChittagongDIV_ZZ_Low temperature induced tuberization failure,13725,1025,500,100,0,2400,18394012,85670.945,37519.668,4842.376,0,3091930.5
Potato_ChittagongDIV_ZZ_Untimely rainfall,11050,675,25,0,0,6000,9810110,723639.06,29658.854,0,0,11050568
Potato_DAYKUNDI_ZZ_Cold stress,0,0,0,0,1675,0,0,0,0,0,225909.27,0
Potato_DAYKUNDI_ZZ_Days of frost,0,0,0,0,1675,0,0,0,0,0,225909.27,0
Potato_DAYKUNDI_ZZ_Drought,1675,0,0,0,0,0,225909.27,0,0,0,0,0
Potato_DAYKUNDI_ZZ_High humidity and temperature for blight,0,0,0,0,0,1675,0,0,0,0,0,225909.27
Potato_DAYKUNDI_ZZ_Low temperature induced tuberization failure,0,0,0,0,1675,0,0,0,0,0,225909.27,0
Potato_DAYKUNDI_ZZ_Untimely rainfall,100,0,0,0,0,1575,8710.428,0,0,0,0,217198.84
Potato_DhakaDIV_ZZ_Cold stress,0,0,0,0,0,17975,0,0,0,0,0,23779708
Potato_DhakaDIV_ZZ_Days of frost,0,0,0,0,0,17975,0,0,0,0,0,23779708
Potato_DhakaDIV_ZZ_Drought,15050,0,0,0,0,0,20095952,0,0,0,0,0
Potato_DhakaDIV_ZZ_High humidity and temperature for blight,0,0,0,0,0,17975,0,0,0,0,0,23779708
Potato_DhakaDIV_ZZ_Low temperature induced tuberization failure,17950,0,0,0,0,25,23747384,0,0,0,0,32326.572
Potato_DhakaDIV_ZZ_Untimely rainfall,100,0,0,0,0,17875,145085.69,0,0,0,0,23634624
Potato_FARAH_ZZ_Cold stress,0,0,0,0,8075,0,0,0,0,0,727032.6,0
Potato_FARAH_ZZ_Days of frost,0,0,0,1175,6900,0,0,0,0,25540.213,701492.5,0
Potato_FARAH_ZZ_Drought,9300,0,0,0,0,0,885153.75,0,0,0,0,0
Potato_FARAH_ZZ_High humidity and temperature for blight,0,0,0,0,0,8075,0,0,0,0,0,727032.6
Potato_FARAH_ZZ_Low temperature induced tuberization failure,0,0,0,0,8075,0,0,0,0,0,727032.6,0
Potato_FARAH_ZZ_Untimely rainfall,50,0,0,0,0,8025,2611.0437,0,0,0,0,724421.56
Potato_FARYAB_ZZ_Cold stress,0,0,0,0,5075,0,0,0,0,0,883191.4,0
Potato_FARYAB_ZZ_Days of frost,0,0,0,0,5075,0,0,0,0,0,883191.4,0
Potato_FARYAB_ZZ_Drought,5075,0,0,0,0,0,883191.4,0,0,0,0,0
Potato_FARYAB_ZZ_High humidity and temperature for blight,825,125,175,50,500,3400,139177.97,20325.314,22181.383,4671.965,71208.39,625626.4
Potato_FARYAB_ZZ_Low temperature induced tuberization failure,0,0,0,0,5075,0,0,0,0,0,883191.4,0
Potato_FARYAB_ZZ_Untimely rainfall,1075,250,50,0,0,3700,134623.38,17669.193,2606.7812,0,0,728292.1
Potato_GandakiDIV_ZZ_Cold stress,3175,875,450,300,6425,150,771550.4,189092.86,116975.34,76827.85,535536.75,84937.125
Potato_GandakiDIV_ZZ_Days of frost,4775,600,675,625,3275,1425,1039318.1,99829.3,93175.4,65675.01,87541.08,389381.6
Potato_GandakiDIV_ZZ_Drought,11825,0,0,0,0,0,1863254.6,0,0,0,0,0
Potato_GandakiDIV_ZZ_High humidity and temperature for blight,9875,0,0,0,0,1500,1567906.6,0,0,0,0,207013.67
Potato_GandakiDIV_ZZ_Low temperature induced tuberization failure,0,0,1200,2300,7875,0,0,0,397455,507877.25,869588.1,0
Potato_GandakiDIV_ZZ_Untimely rainfall,0,0,0,0,0,11375,0,0,0,0,0,1774920.4
Potato_GHAZNI_ZZ_Cold stress,0,0,0,0,6425,0,0,0,0,0,1112398.9,0
Potato_GHAZNI_ZZ_Days of frost,0,0,0,0,6425,0,0,0,0,0,1112398.9,0
Potato_GHAZNI_ZZ_Drought,6425,0,0,0,0,0,1112398.9,0,0,0,0,0
Potato_GHAZNI_ZZ_High humidity and temperature for blight,0,0,0,0,0,6425,0,0,0,0,0,1112398.9
Potato_GHAZNI_ZZ_Low temperature induced tuberization failure,0,0,0,0,6425,0,0,0,0,0,1112398.9,0
Potato_GHAZNI_ZZ_Untimely rainfall,3675,25,0,0,0,2725,817923.44,3801.7551,0,0,0,290673.66
Potato_GHOR_ZZ_Cold stress,0,0,0,0,25,0,0,0,0,0,926.68066,0
Potato_GHOR_ZZ_Days of frost,0,0,0,0,25,0,0,0,0,0,926.68066,0
