Filename,Unsuitable,Suitable,Adaptation Benefits,Unsuitable_Area,Suitable_Area,Adaptation Benefits_Area
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_FRT,0,0,126200,0,0,145608780
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_INSUR,0,0,126200,0,0,145608780
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_LASLV,0,0,126200,0,0,145608780
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_MICIR,13275,0,112925,9490294,0,136118500
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_MULCH,106275,0,19925,127727750,0,17881040
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_PNMHT,13275,0,112925,9490294,0,136118500
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_PNMLT,0,0,126200,0,0,145608780
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_PWMGT,13275,0,112925,9490294,0,136118500
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_WEAGA,0,0,126200,0,0,145608780
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_WHSRC,112925,0,13275,136118500,0,9490294
Chickpea_STATE_UTTAR PRADESH_Suitability_Chickpea_ZTILL,0,0,126200,0,0,145608780
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_ADPTI,25,0,2950,3618.111,0,1023125.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_ADVAR,1125,0,1850,311299.12,0,715444.25
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_BBFIB,2050,0,925,558784.25,0,467959.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_FRT,1125,0,1850,311299.12,0,715444.25
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_INSUR,25,0,2950,3618.111,0,1023125.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_LASLV,1125,0,1850,311299.12,0,715444.25
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_MICIR,2050,0,925,558784.25,0,467959.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_MULCH,2975,0,0,1026743.3,0,0
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_PNMHT,2050,0,925,558784.25,0,467959.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_PNMLT,1125,0,1850,311299.12,0,715444.25
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_PWMGT,2050,0,925,558784.25,0,467959.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_WEAGA,25,0,2950,3618.111,0,1023125.2
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_WHSRC,2050,0,925,779258.3,0,247485.14
Chickpea_STATE_UTTARAKHAND_Suitability_Chickpea_ZTILL,25,0,2950,3618.111,0,1023125.2
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_STATE_UVA PROVINCE_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_ADPTI,0,10725,14625,0,10200678,20768080
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_ADVAR,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_BBFIB,7475,17750,125,9018907,21892532,57317.46
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_FRT,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_INSUR,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_LASLV,0,10725,14625,0,10200678,20768080
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_MICIR,7475,0,17875,9018907,0,21949850
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_MULCH,15675,5400,4275,18211174,5437436,7320147.5
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_PNMHT,7475,0,17875,9018907,0,21949850
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_PNMLT,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_PWMGT,7475,0,17875,9018907,0,21949850
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_WEAGA,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_WHSRC,17875,4650,2825,21949850,4896893.5,4122013.8
Chickpea_STATE_WEST BENGAL_Suitability_Chickpea_ZTILL,0,25,25325,0,24048.086,30944708
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_STATE_WESTERN PROVINCE_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_SudurpaschimDIV_Suitability_Chickpea_ADPTI,50,0,1675,3836.7373,0,331606.88
Chickpea_SudurpaschimDIV_Suitability_Chickpea_ADVAR,1500,0,225,275906.25,0,59537.344
Chickpea_SudurpaschimDIV_Suitability_Chickpea_BBFIB,1675,50,0,314625.78,20817.816,0
Chickpea_SudurpaschimDIV_Suitability_Chickpea_FRT,1500,0,225,275906.25,0,59537.344
Chickpea_SudurpaschimDIV_Suitability_Chickpea_INSUR,50,0,1675,3836.7373,0,331606.88
Chickpea_SudurpaschimDIV_Suitability_Chickpea_LASLV,1500,0,225,275906.25,0,59537.344
Chickpea_SudurpaschimDIV_Suitability_Chickpea_MICIR,1675,0,50,314625.78,0,20817.816
Chickpea_SudurpaschimDIV_Suitability_Chickpea_MULCH,1725,0,0,335443.6,0,0
Chickpea_SudurpaschimDIV_Suitability_Chickpea_PNMHT,1675,0,50,314625.78,0,20817.816
Chickpea_SudurpaschimDIV_Suitability_Chickpea_PNMLT,1500,0,225,275906.25,0,59537.344
Chickpea_SudurpaschimDIV_Suitability_Chickpea_PWMGT,1675,0,50,314625.78,0,20817.816
Chickpea_SudurpaschimDIV_Suitability_Chickpea_WEAGA,50,0,1675,3836.7373,0,331606.88
Chickpea_SudurpaschimDIV_Suitability_Chickpea_WHSRC,1550,0,175,296724.06,0,38719.523
Chickpea_SudurpaschimDIV_Suitability_Chickpea_ZTILL,50,0,1675,3836.7373,0,331606.88
Chickpea_SylhetDIV_Suitability_Chickpea_ADPTI,50,0,200,92547.61,0,189867.48
Chickpea_SylhetDIV_Suitability_Chickpea_ADVAR,50,0,200,92547.61,0,189867.48
Chickpea_SylhetDIV_Suitability_Chickpea_BBFIB,150,100,0,199919.1,82496,0
Chickpea_SylhetDIV_Suitability_Chickpea_FRT,50,0,200,92547.61,0,189867.48
Chickpea_SylhetDIV_Suitability_Chickpea_INSUR,0,0,250,0,0,282415.1
Chickpea_SylhetDIV_Suitability_Chickpea_LASLV,50,0,200,92547.61,0,189867.48
Chickpea_SylhetDIV_Suitability_Chickpea_MICIR,150,0,100,199919.1,0,82496
Chickpea_SylhetDIV_Suitability_Chickpea_MULCH,250,0,0,282415.1,0,0
Chickpea_SylhetDIV_Suitability_Chickpea_PNMHT,150,0,100,199919.1,0,82496
Chickpea_SylhetDIV_Suitability_Chickpea_PNMLT,50,0,200,92547.61,0,189867.48
Chickpea_SylhetDIV_Suitability_Chickpea_PWMGT,150,0,100,199919.1,0,82496
Chickpea_SylhetDIV_Suitability_Chickpea_WEAGA,0,0,250,0,0,282415.1
Chickpea_SylhetDIV_Suitability_Chickpea_WHSRC,150,0,100,175043.61,0,107371.484
Chickpea_SylhetDIV_Suitability_Chickpea_ZTILL,50,0,200,92547.61,0,189867.48
Chickpea_TAKHAR_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_TAKHAR_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_ZABUL_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Cotton_Afghanistan_Suitability_Cotton_ADPTI,7750,0,26450,2293756,0,7711663.5
Cotton_Afghanistan_Suitability_Cotton_ADVAR,7750,0,26450,2293756,0,7711663.5
Cotton_Afghanistan_Suitability_Cotton_BBFIB,16525,17150,525,3621020,6105987,278411.34
Cotton_Afghanistan_Suitability_Cotton_FRT,7750,0,26450,2293756,0,7711663.5
Cotton_Afghanistan_Suitability_Cotton_INSUR,0,0,34200,0,0,10005418
Cotton_Afghanistan_Suitability_Cotton_LASLV,16750,0,17450,3630250.5,0,6375168
Cotton_Afghanistan_Suitability_Cotton_MICIR,16525,0,17675,3621020,0,6384399
Cotton_Afghanistan_Suitability_Cotton_MULCH,26900,4800,2500,8880694,669814.75,454911.16
Cotton_Afghanistan_Suitability_Cotton_PNMHT,16525,0,17675,3621020,0,6384399
Cotton_Afghanistan_Suitability_Cotton_PNMLT,7750,0,26450,2293756,0,7711663.5
Cotton_Afghanistan_Suitability_Cotton_PWMGT,16525,0,17675,3621020,0,6384399
Cotton_Afghanistan_Suitability_Cotton_WEAGA,0,0,34200,0,0,10005418
Cotton_Afghanistan_Suitability_Cotton_WHSRC,25425,0,8775,8678155,0,1327264.5
Cotton_Afghanistan_Suitability_Cotton_ZTILL,16525,0,17675,3621020,0,6384399
Cotton_BADAKHSHAN_Suitability_Cotton_ADPTI,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_ADVAR,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_BBFIB,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_FRT,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_INSUR,0,0,100,0,0,14603.726
Cotton_BADAKHSHAN_Suitability_Cotton_LASLV,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_MICIR,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_MULCH,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_PNMHT,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_PNMLT,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_PWMGT,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_WEAGA,0,0,100,0,0,14603.726
Cotton_BADAKHSHAN_Suitability_Cotton_WHSRC,100,0,0,14603.726,0,0
Cotton_BADAKHSHAN_Suitability_Cotton_ZTILL,100,0,0,14603.726,0,0
Cotton_BADGHIS_Suitability_Cotton_ADPTI,350,0,825,65540.58,0,168762
Cotton_BADGHIS_Suitability_Cotton_ADVAR,350,0,825,65540.58,0,168762
Cotton_BADGHIS_Suitability_Cotton_BBFIB,875,100,200,165531.69,18995.021,49775.883
Cotton_BADGHIS_Suitability_Cotton_FRT,350,0,825,65540.58,0,168762
Cotton_BADGHIS_Suitability_Cotton_INSUR,0,0,1175,0,0,234302.58
Cotton_BADGHIS_Suitability_Cotton_LASLV,875,0,300,165531.69,0,68770.9
Cotton_BADGHIS_Suitability_Cotton_MICIR,875,0,300,165531.69,0,68770.9
Cotton_BADGHIS_Suitability_Cotton_MULCH,1075,75,25,221518.48,11625.732,1158.3705
Cotton_BADGHIS_Suitability_Cotton_PNMHT,875,0,300,165531.69,0,68770.9
Cotton_BADGHIS_Suitability_Cotton_PNMLT,350,0,825,65540.58,0,168762
Cotton_BADGHIS_Suitability_Cotton_PWMGT,875,0,300,165531.69,0,68770.9
Cotton_BADGHIS_Suitability_Cotton_WEAGA,0,0,1175,0,0,234302.58
Cotton_BADGHIS_Suitability_Cotton_WHSRC,650,0,525,134311.47,0,99991.11
Cotton_BADGHIS_Suitability_Cotton_ZTILL,875,0,300,165531.69,0,68770.9
Cotton_BAGHLAN_Suitability_Cotton_ADPTI,800,0,2550,190784.03,0,797377.44
Cotton_BAGHLAN_Suitability_Cotton_ADVAR,800,0,2550,190784.03,0,797377.44
Cotton_BAGHLAN_Suitability_Cotton_BBFIB,1500,1775,75,310973.6,647323.94,29863.836
Cotton_BAGHLAN_Suitability_Cotton_FRT,800,0,2550,190784.03,0,797377.44
Cotton_BAGHLAN_Suitability_Cotton_INSUR,0,0,3350,0,0,988161.3
Cotton_BAGHLAN_Suitability_Cotton_LASLV,1500,0,1850,310973.6,0,677187.9
Cotton_BAGHLAN_Suitability_Cotton_MICIR,1500,0,1850,310973.6,0,677187.9
Cotton_BAGHLAN_Suitability_Cotton_MULCH,2775,575,0,891385.56,96775.8,0
Cotton_BAGHLAN_Suitability_Cotton_PNMHT,1500,0,1850,310973.6,0,677187.9
Cotton_BAGHLAN_Suitability_Cotton_PNMLT,800,0,2550,190784.03,0,797377.44
Cotton_BAGHLAN_Suitability_Cotton_PWMGT,1500,0,1850,310973.6,0,677187.9
Cotton_BAGHLAN_Suitability_Cotton_WEAGA,0,0,3350,0,0,988161.3
Cotton_BAGHLAN_Suitability_Cotton_WHSRC,2650,0,700,867971.9,0,120189.55
Cotton_BAGHLAN_Suitability_Cotton_ZTILL,1500,0,1850,310973.6,0,677187.9
Cotton_BagmatiDIV_Suitability_Cotton_ADPTI,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_ADVAR,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_BBFIB,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_FRT,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_INSUR,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_LASLV,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_MICIR,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_MULCH,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_PNMHT,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_PNMLT,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_PWMGT,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_WEAGA,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_WHSRC,0,0,0,0,0,0
Cotton_BagmatiDIV_Suitability_Cotton_ZTILL,0,0,0,0,0,0
Cotton_BALKH_Suitability_Cotton_ADPTI,400,0,5925,106230.44,0,1167401.2
Cotton_BALKH_Suitability_Cotton_ADVAR,400,0,5925,106230.44,0,1167401.2
Cotton_BALKH_Suitability_Cotton_BBFIB,1900,4425,0,239007.22,1034624.56,0
Cotton_BALKH_Suitability_Cotton_FRT,400,0,5925,106230.44,0,1167401.2
Cotton_BALKH_Suitability_Cotton_INSUR,0,0,6325,0,0,1273631.8
Cotton_BALKH_Suitability_Cotton_LASLV,1900,0,4425,239007.22,0,1034624.56
Cotton_BALKH_Suitability_Cotton_MICIR,1900,0,4425,239007.22,0,1034624.56
Cotton_BALKH_Suitability_Cotton_MULCH,4875,1125,325,1149642.8,87417.92,36570.953
Cotton_BALKH_Suitability_Cotton_PNMHT,1900,0,4425,239007.22,0,1034624.56
Cotton_BALKH_Suitability_Cotton_PNMLT,400,0,5925,106230.44,0,1167401.2
Cotton_BALKH_Suitability_Cotton_PWMGT,1900,0,4425,239007.22,0,1034624.56
Cotton_BALKH_Suitability_Cotton_WEAGA,0,0,6325,0,0,1273631.8
Cotton_BALKH_Suitability_Cotton_WHSRC,4825,0,1500,1140855,0,132776.78
Cotton_BALKH_Suitability_Cotton_ZTILL,1900,0,4425,239007.22,0,1034624.56
Cotton_BAMYAN_Suitability_Cotton_ADPTI,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_ADVAR,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_BBFIB,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_FRT,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_INSUR,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_LASLV,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_MICIR,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_MULCH,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_PNMHT,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_PNMLT,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_PWMGT,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_WEAGA,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_WHSRC,0,0,0,0,0,0
Cotton_BAMYAN_Suitability_Cotton_ZTILL,0,0,0,0,0,0
Cotton_Bangladesh_Suitability_Cotton_ADPTI,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_ADVAR,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_BBFIB,10175,0,14150,2816697,0,21522552
Cotton_Bangladesh_Suitability_Cotton_FRT,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_INSUR,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_LASLV,10175,0,14150,2816697,0,21522552
Cotton_Bangladesh_Suitability_Cotton_MICIR,10175,0,14150,2816697,0,21522552
Cotton_Bangladesh_Suitability_Cotton_MULCH,22725,0,1600,23310432,0,1028818.1
Cotton_Bangladesh_Suitability_Cotton_PNMHT,10175,11500,2650,2816697,17281626,4240927
Cotton_Bangladesh_Suitability_Cotton_PNMLT,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_PWMGT,10175,0,14150,2816697,0,21522552
Cotton_Bangladesh_Suitability_Cotton_WEAGA,0,0,24325,0,0,24339248
Cotton_Bangladesh_Suitability_Cotton_WHSRC,14150,0,10175,21522552,0,2816697
Cotton_Bangladesh_Suitability_Cotton_ZTILL,10175,0,14150,2816697,0,21522552
Cotton_BarisalDIV_Suitability_Cotton_ADPTI,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_ADVAR,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_BBFIB,50,0,25,49885.242,0,37291.703
Cotton_BarisalDIV_Suitability_Cotton_FRT,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_INSUR,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_LASLV,50,0,25,49885.242,0,37291.703
Cotton_BarisalDIV_Suitability_Cotton_MICIR,50,0,25,49885.242,0,37291.703
Cotton_BarisalDIV_Suitability_Cotton_MULCH,25,0,50,37291.703,0,49885.242
Cotton_BarisalDIV_Suitability_Cotton_PNMHT,50,25,0,49885.242,37291.703,0
Cotton_BarisalDIV_Suitability_Cotton_PNMLT,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_PWMGT,50,0,25,49885.242,0,37291.703
Cotton_BarisalDIV_Suitability_Cotton_WEAGA,0,0,75,0,0,87176.94
Cotton_BarisalDIV_Suitability_Cotton_WHSRC,25,0,50,37291.703,0,49885.242
Cotton_BarisalDIV_Suitability_Cotton_ZTILL,50,0,25,49885.242,0,37291.703
Cotton_Bhutan_Suitability_Cotton_ADPTI,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_ADVAR,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_BBFIB,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_FRT,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_INSUR,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_LASLV,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_MICIR,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_MULCH,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_PNMHT,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_PNMLT,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_PWMGT,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_WEAGA,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_WHSRC,0,0,0,0,0,0
Cotton_Bhutan_Suitability_Cotton_ZTILL,0,0,0,0,0,0
Cotton_ChittagongDIV_Suitability_Cotton_ADPTI,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_ADVAR,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_BBFIB,7975,0,5175,1473134.2,0,9973106
Cotton_ChittagongDIV_Suitability_Cotton_FRT,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_INSUR,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_LASLV,7975,0,5175,1473134.2,0,9973106
Cotton_ChittagongDIV_Suitability_Cotton_MICIR,7975,0,5175,1473134.2,0,9973106
Cotton_ChittagongDIV_Suitability_Cotton_MULCH,13150,0,0,11446240,0,0
Cotton_ChittagongDIV_Suitability_Cotton_PNMHT,7975,4200,975,1473134.2,8157104.5,1816001.4
Cotton_ChittagongDIV_Suitability_Cotton_PNMLT,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_PWMGT,7975,0,5175,1473134.2,0,9973106
Cotton_ChittagongDIV_Suitability_Cotton_WEAGA,0,0,13150,0,0,11446240
Cotton_ChittagongDIV_Suitability_Cotton_WHSRC,5175,0,7975,9973106,0,1473134.2
Cotton_ChittagongDIV_Suitability_Cotton_ZTILL,7975,0,5175,1473134.2,0,9973106
Cotton_DAYKUNDI_Suitability_Cotton_ADPTI,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_ADVAR,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_BBFIB,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_FRT,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_INSUR,0,0,75,0,0,4323.4043
Cotton_DAYKUNDI_Suitability_Cotton_LASLV,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_MICIR,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_MULCH,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_PNMHT,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_PNMLT,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_PWMGT,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_WEAGA,0,0,75,0,0,4323.4043
Cotton_DAYKUNDI_Suitability_Cotton_WHSRC,75,0,0,4323.4043,0,0
Cotton_DAYKUNDI_Suitability_Cotton_ZTILL,75,0,0,4323.4043,0,0
Cotton_DhakaDIV_Suitability_Cotton_ADPTI,0,0,5625,0,0,7328043
Cotton_DhakaDIV_Suitability_Cotton_ADVAR,0,0,5625,0,0,7328043
Cotton_DhakaDIV_Suitability_Cotton_BBFIB,125,0,5500,191587.39,0,7136456
Cotton_DhakaDIV_Suitability_Cotton_FRT,0,0,5625,0,0,7328043
Cotton_DhakaDIV_Suitability_Cotton_INSUR,0,0,5625,0,0,7328043
Cotton_DhakaDIV_Suitability_Cotton_LASLV,125,0,5500,191587.39,0,7136456
Cotton_DhakaDIV_Suitability_Cotton_MICIR,125,0,5500,191587.39,0,7136456
Cotton_DhakaDIV_Suitability_Cotton_MULCH,5600,0,25,7282916,0,45127.137
